CrashID,CrashDeathCount,CrashMonth,Latitude,Longitude,PersonAge,PersonAlcoholResult,PersonBloodAlcoholContentTestResult,PersonType
16997017,0,4,29.60107226,-98.41427832,56,NoData,NoData,1-DRIVER
16997017,0,4,29.60107226,-98.41427832,73,NoData,NoData,1-DRIVER
16997019,0,4,29.46533455,-98.71101727,24,1-POSITIVE,0.206,1-DRIVER
16997019,0,4,29.46533455,-98.71101727,41,NoData,NoData,1-DRIVER
16997026,0,4,29.51509426,-98.6945912,19,NoData,NoData,1-DRIVER
16997026,0,4,29.51509426,-98.6945912,23,NoData,NoData,1-DRIVER
16997044,0,4,29.60107226,-98.41427832,48,NoData,NoData,1-DRIVER
16998825,0,4,29.60240056,-98.38796105,NoData,NoData,NoData,1-DRIVER
16998825,0,4,29.60240056,-98.38796105,23,NoData,NoData,1-DRIVER
16998825,0,4,29.60240056,-98.38796105,0,NoData,NoData,2-PASSENGER/OCCUPANT
16999515,0,4,29.59896436,-98.56519918,53,NoData,NoData,1-DRIVER
16999515,0,4,29.59896436,-98.56519918,38,NoData,NoData,1-DRIVER
16996933,0,4,29.57328823,-98.64889094,32,NoData,NoData,1-DRIVER
16999448,0,4,29.58895269,-98.61509335,19,NoData,NoData,1-DRIVER
16999448,0,4,29.58895269,-98.61509335,60,NoData,NoData,1-DRIVER
16999448,0,4,29.58895269,-98.61509335,52,NoData,NoData,1-DRIVER
17000940,0,4,NoData,NoData,NoData,NoData,NoData,1-DRIVER
17000940,0,4,NoData,NoData,35,NoData,NoData,1-DRIVER
17001059,0,4,29.55340297,-98.66747643,63,NoData,NoData,1-DRIVER
17001059,0,4,29.55340297,-98.66747643,32,NoData,NoData,1-DRIVER
17001059,0,4,29.55340297,-98.66747643,4,NoData,NoData,2-PASSENGER/OCCUPANT
17002103,0,4,29.58620386,-98.63564214,59,NoData,NoData,1-DRIVER
17002103,0,4,29.58620386,-98.63564214,34,NoData,NoData,1-DRIVER
17002105,0,4,29.60791048,-98.52485377,40,NoData,NoData,1-DRIVER
17002130,0,4,29.4478799,-98.71102254,60,NoData,NoData,1-DRIVER
17002130,0,4,29.4478799,-98.71102254,51,NoData,NoData,1-DRIVER
17002185,0,4,29.600614,-98.42043958,20,NoData,NoData,1-DRIVER
17009154,0,4,29.60309999,-98.44535469,69,NoData,NoData,1-DRIVER
17009154,0,4,29.60309999,-98.44535469,25,NoData,NoData,2-PASSENGER/OCCUPANT
17009154,0,4,29.60309999,-98.44535469,77,NoData,NoData,1-DRIVER
17009154,0,4,29.60309999,-98.44535469,59,NoData,NoData,1-DRIVER
17009154,0,4,29.60309999,-98.44535469,16,NoData,NoData,2-PASSENGER/OCCUPANT
17009154,0,4,29.60309999,-98.44535469,15,NoData,NoData,2-PASSENGER/OCCUPANT
17009154,0,4,29.60309999,-98.44535469,18,NoData,NoData,2-PASSENGER/OCCUPANT
17009154,0,4,29.60309999,-98.44535469,15,NoData,NoData,2-PASSENGER/OCCUPANT
17009154,0,4,29.60309999,-98.44535469,17,NoData,NoData,2-PASSENGER/OCCUPANT
17009154,0,4,29.60309999,-98.44535469,16,NoData,NoData,2-PASSENGER/OCCUPANT
17009154,0,4,29.60309999,-98.44535469,16,NoData,NoData,2-PASSENGER/OCCUPANT
17009154,0,4,29.60309999,-98.44535469,18,NoData,NoData,2-PASSENGER/OCCUPANT
17009154,0,4,29.60309999,-98.44535469,16,NoData,NoData,2-PASSENGER/OCCUPANT
17009154,0,4,29.60309999,-98.44535469,15,NoData,NoData,2-PASSENGER/OCCUPANT
17009154,0,4,29.60309999,-98.44535469,16,NoData,NoData,2-PASSENGER/OCCUPANT
17009154,0,4,29.60309999,-98.44535469,16,NoData,NoData,2-PASSENGER/OCCUPANT
17009154,0,4,29.60309999,-98.44535469,15,NoData,NoData,2-PASSENGER/OCCUPANT
17009154,0,4,29.60309999,-98.44535469,16,NoData,NoData,2-PASSENGER/OCCUPANT
17009154,0,4,29.60309999,-98.44535469,17,NoData,NoData,2-PASSENGER/OCCUPANT
17009154,0,4,29.60309999,-98.44535469,16,NoData,NoData,2-PASSENGER/OCCUPANT
17009154,0,4,29.60309999,-98.44535469,13,NoData,NoData,2-PASSENGER/OCCUPANT
17009154,0,4,29.60309999,-98.44535469,46,NoData,NoData,2-PASSENGER/OCCUPANT
17006156,0,4,29.58890855,-98.61546977,NoData,NoData,NoData,1-DRIVER
17006156,0,4,29.58890855,-98.61546977,48,NoData,NoData,1-DRIVER
17006406,0,4,29.45151704,-98.71109484,69,NoData,NoData,1-DRIVER
17006406,0,4,29.45151704,-98.71109484,60,NoData,NoData,2-PASSENGER/OCCUPANT
17006406,0,4,29.45151704,-98.71109484,61,NoData,NoData,1-DRIVER
17006418,0,4,29.49453657,-98.70451715,20,NoData,NoData,1-DRIVER
17006418,0,4,29.49453657,-98.70451715,19,NoData,NoData,2-PASSENGER/OCCUPANT
17006418,0,4,29.49453657,-98.70451715,NoData,NoData,NoData,1-DRIVER
17007525,0,4,29.60157216,-98.54977025,48,NoData,NoData,1-DRIVER
17007525,0,4,29.60157216,-98.54977025,41,NoData,NoData,1-DRIVER
17007557,0,4,29.4653284,-98.7110175,61,NoData,NoData,1-DRIVER
17007557,0,4,29.4653284,-98.7110175,24,NoData,NoData,1-DRIVER
17007557,0,4,29.4653284,-98.7110175,27,NoData,NoData,2-PASSENGER/OCCUPANT
17007557,0,4,29.4653284,-98.7110175,33,NoData,NoData,2-PASSENGER/OCCUPANT
17007557,0,4,29.4653284,-98.7110175,30,NoData,NoData,2-PASSENGER/OCCUPANT
17007576,0,4,NoData,NoData,NoData,NoData,NoData,1-DRIVER
17008162,0,4,29.57117453,-98.65059334,54,NoData,NoData,1-DRIVER
17008162,0,4,29.57117453,-98.65059334,NoData,NoData,NoData,1-DRIVER
17010312,0,4,29.56688629,-98.65358514,NoData,NoData,NoData,1-DRIVER
17010312,0,4,29.56688629,-98.65358514,44,NoData,NoData,1-DRIVER
17012825,0,4,29.61016098,-98.47855576,19,NoData,NoData,1-DRIVER
17012825,0,4,29.61016098,-98.47855576,34,NoData,NoData,1-DRIVER
17012825,0,4,29.61016098,-98.47855576,21,NoData,NoData,1-DRIVER
17012825,0,4,29.61016098,-98.47855576,40,NoData,NoData,1-DRIVER
17025259,0,4,29.58844395,-98.61948117,19,NoData,NoData,1-DRIVER
17025259,0,4,29.58844395,-98.61948117,20,NoData,NoData,1-DRIVER
17025259,0,4,29.58844395,-98.61948117,22,NoData,NoData,2-PASSENGER/OCCUPANT
17046757,0,4,29.60064949,-98.41996854,20,NoData,NoData,1-DRIVER
17046757,0,4,29.60064949,-98.41996854,NoData,NoData,NoData,1-DRIVER
17008564,0,4,29.4653284,-98.7110175,53,NoData,NoData,1-DRIVER
17008564,0,4,29.4653284,-98.7110175,51,NoData,NoData,1-DRIVER
17010575,0,4,29.60834104,-98.52316157,NoData,NoData,NoData,1-DRIVER
17010575,0,4,29.60834104,-98.52316157,16,NoData,NoData,1-DRIVER
17015710,0,4,29.588435,-98.61956242,53,NoData,NoData,1-DRIVER
17015710,0,4,29.588435,-98.61956242,54,NoData,NoData,1-DRIVER
17015710,0,4,29.588435,-98.61956242,57,NoData,NoData,2-PASSENGER/OCCUPANT
17015868,0,4,29.56906865,-98.65209129,48,NoData,NoData,1-DRIVER
17019641,0,4,29.60954684,-98.48485606,50,NoData,NoData,1-DRIVER
17019641,0,4,29.60954684,-98.48485606,25,NoData,NoData,1-DRIVER
17022716,0,4,29.55441758,-98.66639159,NoData,NoData,NoData,1-DRIVER
17022716,0,4,29.55441758,-98.66639159,70,NoData,NoData,1-DRIVER
17022716,0,4,29.55441758,-98.66639159,32,NoData,NoData,1-DRIVER
17009665,0,4,29.60012751,-98.42715229,25,NoData,NoData,1-DRIVER
17009668,0,4,29.60881878,-98.49323135,41,NoData,NoData,1-DRIVER
17010308,0,4,29.58843528,-98.61955987,21,NoData,NoData,1-DRIVER
17010308,0,4,29.58843528,-98.61955987,27,NoData,NoData,1-DRIVER
17012528,0,4,29.56762044,-98.65307224,42,NoData,NoData,1-DRIVER
17012528,0,4,29.56762044,-98.65307224,51,NoData,NoData,1-DRIVER
17013018,0,4,29.60159906,-98.43897788,26,NoData,NoData,1-DRIVER
17013018,0,4,29.60159906,-98.43897788,49,NoData,NoData,1-DRIVER
17013018,0,4,29.60159906,-98.43897788,42,NoData,NoData,2-PASSENGER/OCCUPANT
17013018,0,4,29.60159906,-98.43897788,42,NoData,NoData,2-PASSENGER/OCCUPANT
17013018,0,4,29.60159906,-98.43897788,48,NoData,NoData,2-PASSENGER/OCCUPANT
17013018,0,4,29.60159906,-98.43897788,37,NoData,NoData,1-DRIVER
17013018,0,4,29.60159906,-98.43897788,62,NoData,NoData,2-PASSENGER/OCCUPANT
17013018,0,4,29.60159906,-98.43897788,62,NoData,NoData,2-PASSENGER/OCCUPANT
17013018,0,4,29.60159906,-98.43897788,68,NoData,NoData,2-PASSENGER/OCCUPANT
17013018,0,4,29.60159906,-98.43897788,58,NoData,NoData,2-PASSENGER/OCCUPANT
17013018,0,4,29.60159906,-98.43897788,38,NoData,NoData,2-PASSENGER/OCCUPANT
17013018,0,4,29.60159906,-98.43897788,10,NoData,NoData,2-PASSENGER/OCCUPANT
17013018,0,4,29.60159906,-98.43897788,13,NoData,NoData,2-PASSENGER/OCCUPANT
17013018,0,4,29.60159906,-98.43897788,10,NoData,NoData,2-PASSENGER/OCCUPANT
17013018,0,4,29.60159906,-98.43897788,37,NoData,NoData,2-PASSENGER/OCCUPANT
17013018,0,4,29.60159906,-98.43897788,10,NoData,NoData,2-PASSENGER/OCCUPANT
17013206,0,4,29.43707133,-98.71088068,NoData,NoData,NoData,1-DRIVER
17013212,0,4,29.49804698,-98.70282456,35,NoData,NoData,1-DRIVER
17015315,0,4,29.60064949,-98.41996854,33,NoData,NoData,1-DRIVER
17015785,0,4,NoData,NoData,21,NoData,NoData,1-DRIVER
17016929,0,4,29.51508155,-98.69459722,19,NoData,NoData,1-DRIVER
17016929,0,4,29.51508155,-98.69459722,21,NoData,NoData,1-DRIVER
17019490,0,4,29.48060834,-98.71056914,NoData,NoData,NoData,1-DRIVER
17019490,0,4,29.48060834,-98.71056914,42,NoData,NoData,1-DRIVER
17062119,0,4,29.58891079,-98.61545069,NoData,NoData,NoData,1-DRIVER
17062119,0,4,29.58891079,-98.61545069,30,NoData,NoData,1-DRIVER
17010686,0,4,29.58797468,-98.62374241,31,NoData,NoData,1-DRIVER
17010686,0,4,29.58797468,-98.62374241,76,NoData,NoData,1-DRIVER
17010686,0,4,29.58797468,-98.62374241,38,NoData,NoData,2-PASSENGER/OCCUPANT
17010686,0,4,29.58797468,-98.62374241,70,NoData,NoData,2-PASSENGER/OCCUPANT
17010686,0,4,29.58797468,-98.62374241,3,NoData,NoData,2-PASSENGER/OCCUPANT
17010686,0,4,29.58797468,-98.62374241,50,NoData,NoData,1-DRIVER
17010686,0,4,29.58797468,-98.62374241,13,NoData,NoData,2-PASSENGER/OCCUPANT
17010686,0,4,29.58797468,-98.62374241,11,NoData,NoData,2-PASSENGER/OCCUPANT
17010686,0,4,29.58797468,-98.62374241,35,NoData,NoData,1-DRIVER
17010686,0,4,29.58797468,-98.62374241,65,NoData,NoData,2-PASSENGER/OCCUPANT
17010686,0,4,29.58797468,-98.62374241,35,NoData,NoData,2-PASSENGER/OCCUPANT
17010686,0,4,29.58797468,-98.62374241,1,NoData,NoData,2-PASSENGER/OCCUPANT
17010686,0,4,29.58797468,-98.62374241,1,NoData,NoData,2-PASSENGER/OCCUPANT
17010695,0,4,29.6024545,-98.4427061,18,NoData,NoData,1-DRIVER
17010695,0,4,29.6024545,-98.4427061,17,NoData,NoData,2-PASSENGER/OCCUPANT
17010695,0,4,29.6024545,-98.4427061,11,NoData,NoData,2-PASSENGER/OCCUPANT
17010736,0,4,29.42835494,-98.71101426,19,NoData,NoData,1-DRIVER
17012680,0,4,29.58774213,-98.62585411,22,NoData,NoData,1-DRIVER
17012680,0,4,29.58774213,-98.62585411,NoData,NoData,NoData,1-DRIVER
17012683,0,4,29.58711861,-98.63151592,64,NoData,NoData,1-DRIVER
17012683,0,4,29.58711861,-98.63151592,79,NoData,NoData,1-DRIVER
17012683,0,4,29.58711861,-98.63151592,54,NoData,NoData,2-PASSENGER/OCCUPANT
17012691,0,4,29.57001114,-98.65143585,44,NoData,NoData,1-DRIVER
17012691,0,4,29.57001114,-98.65143585,16,NoData,NoData,1-DRIVER
17012691,0,4,29.57001114,-98.65143585,19,NoData,NoData,2-PASSENGER/OCCUPANT
17012697,0,4,29.58823012,-98.6214229,60,NoData,NoData,1-DRIVER
17012697,0,4,29.58823012,-98.6214229,88,NoData,NoData,2-PASSENGER/OCCUPANT
17012697,0,4,29.58823012,-98.6214229,70,NoData,NoData,1-DRIVER
17012697,0,4,29.58823012,-98.6214229,70,NoData,NoData,2-PASSENGER/OCCUPANT
17012697,0,4,29.58823012,-98.6214229,20,NoData,NoData,1-DRIVER
17015316,0,4,29.60157216,-98.54977025,26,NoData,NoData,1-DRIVER
17015777,0,4,29.58700735,-98.63243384,21,1-POSITIVE,0.103,1-DRIVER
17018621,0,4,29.44269072,-98.71106606,23,NoData,NoData,1-DRIVER
17018621,0,4,29.44269072,-98.71106606,31,NoData,NoData,1-DRIVER
17018621,0,4,29.44269072,-98.71106606,37,NoData,NoData,1-DRIVER
17018621,0,4,29.44269072,-98.71106606,11,NoData,NoData,2-PASSENGER/OCCUPANT
17018621,0,4,29.44269072,-98.71106606,1,NoData,NoData,2-PASSENGER/OCCUPANT
17018621,0,4,29.44269072,-98.71106606,55,NoData,NoData,1-DRIVER
17019980,0,4,29.59180641,-98.35186768,15,NoData,NoData,1-DRIVER
17012597,0,4,29.48060031,-98.71056963,20,NoData,NoData,1-DRIVER
17012597,0,4,29.48060031,-98.71056963,61,NoData,NoData,1-DRIVER
17012983,0,4,29.60869315,-98.50843852,48,NoData,NoData,1-DRIVER
17012983,0,4,29.60869315,-98.50843852,58,NoData,NoData,1-DRIVER
17013352,0,4,29.60333474,-98.5335607,36,NoData,NoData,1-DRIVER
17013352,0,4,29.60333474,-98.5335607,41,NoData,NoData,2-PASSENGER/OCCUPANT
17013352,0,4,29.60333474,-98.5335607,8,NoData,NoData,2-PASSENGER/OCCUPANT
17013352,0,4,29.60333474,-98.5335607,34,NoData,NoData,1-DRIVER
17013364,0,4,29.58768227,-98.62639768,30,NoData,NoData,1-DRIVER
17013364,0,4,29.58768227,-98.62639768,6,NoData,NoData,2-PASSENGER/OCCUPANT
17013364,0,4,29.58768227,-98.62639768,7,NoData,NoData,2-PASSENGER/OCCUPANT
17013364,0,4,29.58768227,-98.62639768,40,NoData,NoData,1-DRIVER
17014147,0,4,29.44793472,-98.71102261,32,NoData,NoData,1-DRIVER
17014147,0,4,29.44793472,-98.71102261,50,NoData,NoData,1-DRIVER
17014147,0,4,29.44793472,-98.71102261,67,NoData,NoData,2-PASSENGER/OCCUPANT
17015263,0,4,29.6103158,-98.47658034,26,NoData,NoData,1-DRIVER
17015263,0,4,29.6103158,-98.47658034,39,NoData,NoData,1-DRIVER
17015485,0,4,29.60091321,-98.55995218,NoData,NoData,NoData,1-DRIVER
17015485,0,4,29.60091321,-98.55995218,23,NoData,NoData,1-DRIVER
17156910,0,4,29.58796186,-98.62385889,47,NoData,NoData,1-DRIVER
17156910,0,4,29.58796186,-98.62385889,59,NoData,NoData,1-DRIVER
17015439,0,4,29.60022276,-98.5624042,20,NoData,NoData,1-DRIVER
17015439,0,4,29.60022276,-98.5624042,65,NoData,NoData,1-DRIVER
17017512,0,4,29.60861001,-98.49588619,85,NoData,NoData,1-DRIVER
17017512,0,4,29.60861001,-98.49588619,58,NoData,NoData,1-DRIVER
17021334,0,4,29.60324946,-98.44596159,59,NoData,NoData,1-DRIVER
17021334,0,4,29.60324946,-98.44596159,74,NoData,NoData,1-DRIVER
17023003,0,4,29.58852185,-98.61877377,28,NoData,NoData,1-DRIVER
17023003,0,4,29.58852185,-98.61877377,42,NoData,NoData,2-PASSENGER/OCCUPANT
17023003,0,4,29.58852185,-98.61877377,26,NoData,NoData,2-PASSENGER/OCCUPANT
17023003,0,4,29.58852185,-98.61877377,25,NoData,NoData,2-PASSENGER/OCCUPANT
17023003,0,4,29.58852185,-98.61877377,2,NoData,NoData,2-PASSENGER/OCCUPANT
17023003,0,4,29.58852185,-98.61877377,6,NoData,NoData,2-PASSENGER/OCCUPANT
17044094,0,4,29.60239415,-98.38827596,34,NoData,NoData,1-DRIVER
17019104,0,4,29.59051042,-98.60159247,75,NoData,NoData,1-DRIVER
17019104,0,4,29.59051042,-98.60159247,53,NoData,NoData,2-PASSENGER/OCCUPANT
17019104,0,4,29.59051042,-98.60159247,59,NoData,NoData,1-DRIVER
17019500,0,4,29.58826281,-98.62112602,NoData,NoData,NoData,1-DRIVER
17019500,0,4,29.58826281,-98.62112602,48,NoData,NoData,1-DRIVER
17019996,0,4,29.59039949,-98.60259109,55,NoData,NoData,2-PASSENGER/OCCUPANT
17019996,0,4,29.59039949,-98.60259109,26,NoData,NoData,1-DRIVER
17019996,0,4,29.59039949,-98.60259109,25,NoData,NoData,2-PASSENGER/OCCUPANT
17025954,0,4,29.60145461,-98.55171105,21,NoData,NoData,1-DRIVER
17025954,0,4,29.60145461,-98.55171105,21,NoData,NoData,2-PASSENGER/OCCUPANT
17019117,0,4,29.60250698,-98.44293483,52,NoData,NoData,1-DRIVER
17019117,0,4,29.60250698,-98.44293483,61,NoData,NoData,1-DRIVER
17019960,0,4,29.6091885,-98.48853595,19,NoData,NoData,1-DRIVER
17020076,0,4,29.49736219,-98.70310362,26,NoData,NoData,1-DRIVER
17020076,0,4,29.49736219,-98.70310362,NoData,NoData,NoData,1-DRIVER
17021804,0,4,29.60194003,-98.40251074,49,NoData,NoData,1-DRIVER
17021804,0,4,29.60194003,-98.40251074,24,NoData,NoData,1-DRIVER
17022418,0,4,29.48522816,-98.70942689,50,NoData,NoData,1-DRIVER
17022418,0,4,29.48522816,-98.70942689,32,NoData,NoData,1-DRIVER
17022418,0,4,29.48522816,-98.70942689,13,NoData,NoData,2-PASSENGER/OCCUPANT
17022418,0,4,29.48522816,-98.70942689,7,NoData,NoData,2-PASSENGER/OCCUPANT
17022418,0,4,29.48522816,-98.70942689,37,NoData,NoData,1-DRIVER
17022418,0,4,29.48522816,-98.70942689,37,NoData,NoData,2-PASSENGER/OCCUPANT
17022734,0,4,29.56688629,-98.65358514,18,NoData,NoData,5-DRIVEROFMOTORCYCLETYPEVEHICLE
17022734,0,4,29.56688629,-98.65358514,36,NoData,NoData,1-DRIVER
17025089,0,4,29.5793221,-98.34335099,45,NoData,NoData,1-DRIVER
17025089,0,4,29.5793221,-98.34335099,18,NoData,NoData,2-PASSENGER/OCCUPANT
17025089,0,4,29.5793221,-98.34335099,18,NoData,NoData,1-DRIVER
17025564,0,4,29.60223864,-98.39622215,26,NoData,NoData,1-DRIVER
17025564,0,4,29.60223864,-98.39622215,18,NoData,NoData,1-DRIVER
17025564,0,4,29.60223864,-98.39622215,20,NoData,NoData,2-PASSENGER/OCCUPANT
17025566,0,4,29.60249754,-98.38318656,32,NoData,NoData,1-DRIVER
17025566,0,4,29.60249754,-98.38318656,26,NoData,NoData,1-DRIVER
17025566,0,4,29.60249754,-98.38318656,37,NoData,NoData,1-DRIVER
17025566,0,4,29.60249754,-98.38318656,56,NoData,NoData,2-PASSENGER/OCCUPANT
17025566,0,4,29.60249754,-98.38318656,13,NoData,NoData,2-PASSENGER/OCCUPANT
17025566,0,4,29.60249754,-98.38318656,16,NoData,NoData,2-PASSENGER/OCCUPANT
17025749,0,4,29.5793221,-98.34335099,57,NoData,NoData,1-DRIVER
17025749,0,4,29.5793221,-98.34335099,70,NoData,NoData,1-DRIVER
17025749,0,4,29.5793221,-98.34335099,29,NoData,NoData,1-DRIVER
17025749,0,4,29.5793221,-98.34335099,26,NoData,NoData,2-PASSENGER/OCCUPANT
17025749,0,4,29.5793221,-98.34335099,31,NoData,NoData,1-DRIVER
17025749,0,4,29.5793221,-98.34335099,41,NoData,NoData,1-DRIVER
17025967,0,4,29.51996286,-98.69217549,22,NoData,NoData,1-DRIVER
17025967,0,4,29.51996286,-98.69217549,22,NoData,NoData,2-PASSENGER/OCCUPANT
17040411,0,4,NoData,NoData,43,NoData,NoData,1-DRIVER
17040411,0,4,NoData,NoData,67,NoData,NoData,1-DRIVER
17040411,0,4,NoData,NoData,15,NoData,NoData,2-PASSENGER/OCCUPANT
17040411,0,4,NoData,NoData,17,NoData,NoData,2-PASSENGER/OCCUPANT
17040411,0,4,NoData,NoData,16,NoData,NoData,2-PASSENGER/OCCUPANT
17040411,0,4,NoData,NoData,17,NoData,NoData,2-PASSENGER/OCCUPANT
17040411,0,4,NoData,NoData,16,NoData,NoData,2-PASSENGER/OCCUPANT
17040411,0,4,NoData,NoData,15,NoData,NoData,2-PASSENGER/OCCUPANT
17040411,0,4,NoData,NoData,15,NoData,NoData,2-PASSENGER/OCCUPANT
17040411,0,4,NoData,NoData,15,NoData,NoData,2-PASSENGER/OCCUPANT
17040411,0,4,NoData,NoData,16,NoData,NoData,2-PASSENGER/OCCUPANT
17040411,0,4,NoData,NoData,16,NoData,NoData,2-PASSENGER/OCCUPANT
17040411,0,4,NoData,NoData,17,NoData,NoData,2-PASSENGER/OCCUPANT
17040411,0,4,NoData,NoData,17,NoData,NoData,2-PASSENGER/OCCUPANT
17040411,0,4,NoData,NoData,17,NoData,NoData,2-PASSENGER/OCCUPANT
17040411,0,4,NoData,NoData,17,NoData,NoData,2-PASSENGER/OCCUPANT
17040411,0,4,NoData,NoData,17,NoData,NoData,2-PASSENGER/OCCUPANT
17040411,0,4,NoData,NoData,15,NoData,NoData,2-PASSENGER/OCCUPANT
17040411,0,4,NoData,NoData,17,NoData,NoData,2-PASSENGER/OCCUPANT
17040411,0,4,NoData,NoData,17,NoData,NoData,2-PASSENGER/OCCUPANT
17040411,0,4,NoData,NoData,18,NoData,NoData,2-PASSENGER/OCCUPANT
17040411,0,4,NoData,NoData,18,NoData,NoData,2-PASSENGER/OCCUPANT
17040411,0,4,NoData,NoData,18,NoData,NoData,2-PASSENGER/OCCUPANT
17040411,0,4,NoData,NoData,14,NoData,NoData,2-PASSENGER/OCCUPANT
17040411,0,4,NoData,NoData,17,NoData,NoData,2-PASSENGER/OCCUPANT
17040411,0,4,NoData,NoData,15,NoData,NoData,2-PASSENGER/OCCUPANT
17040411,0,4,NoData,NoData,15,NoData,NoData,2-PASSENGER/OCCUPANT
17040411,0,4,NoData,NoData,15,NoData,NoData,2-PASSENGER/OCCUPANT
17040411,0,4,NoData,NoData,16,NoData,NoData,2-PASSENGER/OCCUPANT
17040411,0,4,NoData,NoData,16,NoData,NoData,2-PASSENGER/OCCUPANT
17040411,0,4,NoData,NoData,15,NoData,NoData,2-PASSENGER/OCCUPANT
17040411,0,4,NoData,NoData,16,NoData,NoData,2-PASSENGER/OCCUPANT
17047027,0,4,29.59152706,-98.59269025,33,NoData,NoData,1-DRIVER
17047027,0,4,29.59152706,-98.59269025,1,NoData,NoData,2-PASSENGER/OCCUPANT
17047027,0,4,29.59152706,-98.59269025,16,NoData,NoData,1-DRIVER
17047027,0,4,29.59152706,-98.59269025,17,NoData,NoData,2-PASSENGER/OCCUPANT
17022385,0,4,29.59086418,-98.59846497,27,1-POSITIVE,0.17,1-DRIVER
17022385,0,4,29.59086418,-98.59846497,26,NoData,NoData,1-DRIVER
17022387,0,4,29.59180896,-98.59020835,22,NoData,NoData,1-DRIVER
17022387,0,4,29.59180896,-98.59020835,21,NoData,NoData,1-DRIVER
17022387,0,4,29.59180896,-98.59020835,21,NoData,NoData,2-PASSENGER/OCCUPANT
17022387,0,4,29.59180896,-98.59020835,22,NoData,NoData,2-PASSENGER/OCCUPANT
17022387,0,4,29.59180896,-98.59020835,20,NoData,NoData,2-PASSENGER/OCCUPANT
17022387,0,4,29.59180896,-98.59020835,20,NoData,NoData,2-PASSENGER/OCCUPANT
17022387,0,4,29.59180896,-98.59020835,NoData,NoData,NoData,2-PASSENGER/OCCUPANT
17022387,0,4,29.59180896,-98.59020835,24,NoData,NoData,1-DRIVER
17022387,0,4,29.59180896,-98.59020835,24,NoData,NoData,2-PASSENGER/OCCUPANT
17025455,0,4,29.6022301,-98.39669475,20,NoData,NoData,1-DRIVER
17028601,0,4,NoData,NoData,NoData,NoData,NoData,1-DRIVER
17028601,0,4,NoData,NoData,24,NoData,NoData,1-DRIVER
17028601,0,4,NoData,NoData,59,NoData,NoData,2-PASSENGER/OCCUPANT
17035400,0,4,29.60250698,-98.44293483,NoData,NoData,NoData,1-DRIVER
17035400,0,4,29.60250698,-98.44293483,35,NoData,NoData,1-DRIVER
17047122,0,4,29.60173682,-98.40518842,27,NoData,NoData,1-DRIVER
17047122,0,4,29.60173682,-98.40518842,51,NoData,NoData,1-DRIVER
17022364,0,4,29.6007678,-98.41839788,27,NoData,NoData,1-DRIVER
17022364,0,4,29.6007678,-98.41839788,21,NoData,NoData,2-PASSENGER/OCCUPANT
17022364,0,4,29.6007678,-98.41839788,71,NoData,NoData,1-DRIVER
17022609,0,4,29.49428456,-98.70464416,33,NoData,NoData,1-DRIVER
17022609,0,4,29.49428456,-98.70464416,27,NoData,NoData,1-DRIVER
17022643,0,4,29.5531938,-98.66768374,NoData,NoData,NoData,1-DRIVER
17022643,0,4,29.5531938,-98.66768374,2,NoData,NoData,2-PASSENGER/OCCUPANT
17022643,0,4,29.5531938,-98.66768374,64,NoData,NoData,1-DRIVER
17022643,0,4,29.5531938,-98.66768374,58,NoData,NoData,1-DRIVER
17022643,0,4,29.5531938,-98.66768374,18,NoData,NoData,2-PASSENGER/OCCUPANT
17022658,0,4,29.58018972,-98.64237591,24,NoData,NoData,1-DRIVER
17022658,0,4,29.58018972,-98.64237591,29,NoData,NoData,1-DRIVER
17022658,0,4,29.58018972,-98.64237591,4,NoData,NoData,2-PASSENGER/OCCUPANT
17023214,0,4,29.58881685,-98.61625184,23,NoData,NoData,1-DRIVER
17023214,0,4,29.58881685,-98.61625184,22,NoData,NoData,2-PASSENGER/OCCUPANT
17023214,0,4,29.58881685,-98.61625184,60,NoData,NoData,1-DRIVER
17023236,0,4,29.593625,-98.57721552,64,NoData,NoData,1-DRIVER
17025952,0,4,29.61014921,-98.47869004,22,NoData,NoData,1-DRIVER
17025952,0,4,29.61014921,-98.47869004,22,NoData,NoData,2-PASSENGER/OCCUPANT
17025952,0,4,29.61014921,-98.47869004,29,NoData,NoData,2-PASSENGER/OCCUPANT
17025952,0,4,29.61014921,-98.47869004,29,NoData,NoData,1-DRIVER
17025952,0,4,29.61014921,-98.47869004,29,NoData,NoData,2-PASSENGER/OCCUPANT
17028614,0,4,29.57924306,-98.34329626,26,NoData,NoData,1-DRIVER
17028614,0,4,29.57924306,-98.34329626,27,NoData,NoData,2-PASSENGER/OCCUPANT
17028614,0,4,29.57924306,-98.34329626,21,NoData,NoData,1-DRIVER
17028614,0,4,29.57924306,-98.34329626,32,NoData,NoData,1-DRIVER
17028614,0,4,29.57924306,-98.34329626,5,NoData,NoData,2-PASSENGER/OCCUPANT
17028614,0,4,29.57924306,-98.34329626,5,NoData,NoData,2-PASSENGER/OCCUPANT
17035781,0,4,29.45324802,-98.7111617,28,NoData,NoData,1-DRIVER
17023184,0,4,29.60798715,-98.52461557,27,NoData,NoData,1-DRIVER
17023185,0,4,29.60222496,-98.53821397,26,NoData,NoData,1-DRIVER
17023185,0,4,29.60222496,-98.53821397,37,NoData,NoData,1-DRIVER
17023185,0,4,29.60222496,-98.53821397,43,NoData,NoData,2-PASSENGER/OCCUPANT
